row_id,order_id,order_date,ship_date,ship_mode,customer_id,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit
1868,CA-2015-127110,06/25/2015,07-01-2015,Standard Class,CH-12070,Philadelphia,Pennsylvania,OFF-PA-10003309,OfficeSupply,Paper,Xerox 211,31.104,6,0.2,10.8864
1869,CA-2015-127110,06/25/2015,07-01-2015,Standard Class,CH-12070,Philadelphia,Pennsylvania,OFF-ST-10002554,OfficeSupply,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076
1870,CA-2016-148201,08/26/2016,08/29/2016,Second Class,CC-12145,Seattle,Washington,OFF-PA-10000019,OfficeSupply,Paper,Xerox 1931,6.48,1,0,3.1104
1871,CA-2014-116932,07/21/2014,07/25/2014,Standard Class,ME-18010,San Francisco,California,OFF-AR-10002067,OfficeSupply,Art,Newell 334,99.2,5,0,25.792
1872,CA-2014-116932,07/21/2014,07/25/2014,Standard Class,ME-18010,San Francisco,California,FUR-CH-10001215,Furni,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098
1873,CA-2014-116932,07/21/2014,07/25/2014,Standard Class,ME-18010,San Francisco,California,FUR-TA-10004175,Furni,Tables,"Hon 30"" x 60"" Table with Locking Drawer",272.848,1,0.2,
1874,CA-2017-142888,11/21/2017,11/25/2017,Standard Class,BP-11230,Spokane,Washington,FUR-TA-10004767,Furni,Tables,Safco Drafting Table,70.98,1,0,20.5842
1875,CA-2014-147914,06-04-2014,06-09-2014,Standard Class,MP-17470,Columbus,Ohio,OFF-PA-10001685,OfficeSupply,Paper,Easy-staple paper,16.224,2,0.2,5.8812
1876,US-2016-112977,03-10-2016,03/16/2016,Standard Class,CJ-12010,Long Beach,New York,FUR-BO-10003272,Furni,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,0.2,
1877,CA-2017-112039,03/25/2017,03/29/2017,Standard Class,JC-15775,San Antonio,Texas,TEC-PH-10000984,technologies,Phones,Panasonic KX-TG9471B,470.376,3,0.2,47.04
1878,CA-2017-118885,12/29/2017,01-02-2018,Standard Class,JG-15160,Los Angeles,California,FUR-CH-10002880,Furni,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,-44.2764
1879,CA-2017-118885,12/29/2017,01-02-2018,Standard Class,JG-15160,Los Angeles,California,TEC-PH-10002563,Tech,Phones,Adtran 1202752G1,302.376,3,,
1880,US-2017-166611,03/28/2017,04-02-2017,Standard Class,CK-12760,Jacksonville,Florida,OFF-BI-10001191,OfficeSupply,Binders,Canvas Sectional Post Binders,68.742,9,0.7,-48.12
1881,CA-2015-109512,03-05-2015,03-05-2015,Same Day,LF-17185,New York City,New York,OFF-EN-10002621,OfficeSupply,Envelopes,Staple envelope,29.34,3,0,14.67
1882,CA-2015-109512,03-05-2015,03-05-2015,Same Day,LF-17185,New York City,New York,FUR-CH-10001146,Furni,Chairs,"Global Value Mid-Back Manager's Chair, Gray",383.607,7,0.1,63.9345
1883,CA-2015-109512,03-05-2015,03-05-2015,Same Day,LF-17185,New York City,New York,OFF-ST-10000689,OfficeSupply,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0,67.608
1884,CA-2016-118570,11/13/2016,11/17/2016,Standard Class,CC-12430,Philadelphia,Pennsylvania,OFF-PA-10001289,OfficeSupply,Paper,White Computer Printout Paper by Universal,217.056,7,0.2,78.6828
1885,CA-2017-154718,01/19/2017,01/23/2017,Second Class,DL-12865,Keller,Texas,OFF-LA-10003714,OfficeSupply,Labels,Avery 510,6,2,0.2,
1886,CA-2016-147578,04/22/2016,04/26/2016,Second Class,PG-18895,San Francisco,California,FUR-FU-10001889,Furni,Furnishings,Ultra Door Pull Handle,31.56,3,0,10.4148
1887,CA-2014-140165,05/13/2014,05/15/2014,First Class,EH-14005,Hialeah,Florida,OFF-FA-10002815,OfficeSupply,Fasteners,Staples,7.104,2,0.2,2.3976
1888,CA-2014-140165,05/13/2014,05/15/2014,First Class,EH-14005,Hialeah,Florida,OFF-BI-10004519,OfficeSupply,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-331.96
1889,CA-2014-142587,10/21/2014,10/22/2014,First Class,TB-21520,Fairfield,Ohio,OFF-AP-10004708,OfficeSupply,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,13.7016
1890,CA-2014-142587,10/21/2014,10/22/2014,First Class,TB-21520,Fairfield,Ohio,FUR-TA-10000617,Furni,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-122.877
1891,CA-2014-157623,03/14/2014,03/18/2014,Standard Class,DK-13225,Huntington Beach,California,OFF-PA-10001204,OfficeSupply,Paper,Xerox 1972,10.56,2,0,4.752
1892,CA-2014-157623,03/14/2014,03/18/2014,Standard Class,DK-13225,Huntington Beach,California,OFF-AR-10003723,OfficeSupply,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0,1.2506
1893,CA-2017-145310,12/22/2017,12/24/2017,Second Class,JP-15520,Port Orange,Florida,OFF-EN-10002621,OfficeSupply,Envelopes,Staple envelope,7.824,1,0.2,2.93
1894,CA-2016-100083,11/24/2016,11/29/2016,Standard Class,CD-11980,Medford,Oregon,OFF-PA-10000241,OfficeSupply,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,7.745
1895,US-2017-108063,12-02-2017,12-05-2017,First Class,AS-10090,Charlottesville,Virginia,OFF-AR-10001446,OfficeSupply,Art,Newell 309,34.65,3,0,10.395
1896,CA-2015-109197,12/31/2015,01-04-2016,Standard Class,JO-15280,Missoula,Montana,OFF-BI-10004632,OfficeSupply,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,152.495
1897,CA-2017-141789,10-03-2017,10-06-2017,First Class,AC-10450,Minneapolis,Minnesota,OFF-BI-10001359,OfficeSupply,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0,843.1706
1898,CA-2014-169775,08/29/2014,09-02-2014,Second Class,RA-19945,Miami,Florida,OFF-EN-10001749,OfficeSupply,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,2,0.2,10.8054
1899,CA-2014-169775,08/29/2014,09-02-2014,Second Class,RA-19945,Miami,Florida,OFF-BI-10004390,OfficeSupply,Binders,GBC DocuBind 200 Manual Binding Machine,505.176,4,0.7,-336.784
1900,CA-2014-169775,08/29/2014,09-02-2014,Second Class,RA-19945,Miami,Florida,FUR-TA-10001857,Furni,Tables,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-110.7645
1901,CA-2016-140543,06/29/2016,07-03-2016,Second Class,Co-12640,Florence,South Carolina,OFF-ST-10000563,OfficeSupply,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0,19.188
1902,CA-2016-151141,08/20/2016,08/23/2016,First Class,DW-13480,Detroit,Michigan,TEC-PH-10004924,Tech,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2,0,3.9906
1903,CA-2017-167094,10/21/2017,10/22/2017,First Class,DK-12835,Springfield,Oregon,OFF-PA-10003953,OfficeSupply,Paper,Xerox 218,5.184,1,0.2,1.8144
1904,CA-2017-167094,10/21/2017,10/22/2017,First Class,DK-12835,Springfield,Oregon,FUR-CH-10000155,Furni,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,47.848
1905,CA-2017-167094,10/21/2017,10/22/2017,First Class,DK-12835,Springfield,Oregon,TEC-AC-10003116,technologies,Accessories,Memorex Froggy Flash Drive 8 GB,28.4,2,0.2,
1906,CA-2017-154410,10/21/2017,10/24/2017,First Class,MD-17860,Indianapolis,Indiana,OFF-ST-10002743,OfficeSupply,Storage,SAFCO Boltless Steel Shelving,909.12,8,0,9.09
1907,US-2016-150567,05/17/2016,05/21/2016,Standard Class,RP-19855,Apopka,Florida,OFF-BI-10001757,OfficeSupply,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2,,-2.1648
1908,US-2016-150567,05/17/2016,05/21/2016,Standard Class,RP-19855,Apopka,Florida,OFF-BI-10000069,OfficeSupply,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,6,0.7,-21.61
1909,CA-2015-157959,02-03-2015,02-04-2015,First Class,RW-19540,Los Angeles,California,FUR-FU-10004093,Furni,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,0,41.076
1910,CA-2017-105886,12/18/2017,12/23/2017,Standard Class,DB-13660,Oceanside,New York,FUR-FU-10001037,Furni,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0,8.532
1911,CA-2016-105963,11/15/2016,11/22/2016,Standard Class,SC-20770,Los Angeles,California,TEC-AC-10003832,Tech,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0,40.7499
1912,CA-2017-121503,07-03-2017,07-06-2017,Second Class,FH-14275,Houston,Texas,OFF-PA-10001878,OfficeSupply,Paper,Xerox 1891,273.896,7,0.2,92.4399
1913,CA-2017-121503,07-03-2017,07-06-2017,Second Class,FH-14275,Houston,Texas,TEC-MA-10003674,technologies,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,3,0.4,49.761
1914,CA-2014-103366,01/15/2014,01/17/2014,First Class,EH-13990,Roswell,Georgia,TEC-AC-10003628,Tech,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,0,65.978
1915,CA-2017-124597,04/30/2017,05-05-2017,Standard Class,AS-10630,Boynton Beach,Florida,OFF-LA-10003190,OfficeSupply,Labels,Avery 474,4.608,2,0.2,1.6704
1916,CA-2017-124597,04/30/2017,05-05-2017,Standard Class,AS-10630,Boynton Beach,Florida,OFF-AR-10002280,OfficeSupply,Art,Staples in misc. colors,15.528,3,0.2,4.8525
1917,CA-2017-124597,04/30/2017,05-05-2017,Standard Class,AS-10630,Boynton Beach,Florida,OFF-LA-10001569,OfficeSupply,Labels,Avery 499,11.952,3,0.2,3.8844
1918,CA-2015-105634,11-08-2015,11/14/2015,Standard Class,HA-14905,Franklin,Massachusetts,OFF-AR-10001573,OfficeSupply,Art,American Pencil,11.65,5,0,3.3785
1919,CA-2015-123673,10/30/2015,11-01-2015,Second Class,CH-12070,Detroit,Michigan,TEC-PH-10001809,technologies,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0,74.97
1920,US-2017-111423,08/17/2017,08/19/2017,First Class,EH-13765,Watertown,New York,OFF-BI-10003091,OfficeSupply,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,302.373
1921,US-2017-111423,08/17/2017,08/19/2017,First Class,EH-13765,Watertown,New York,FUR-CH-10003981,Furni,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,97.6524
1922,CA-2015-125178,10-03-2015,10-09-2015,Standard Class,MZ-17515,Reading,Pennsylvania,OFF-ST-10002562,OfficeSupply,Storage,Staple magnet,15.008,2,0.2,1.5008
1923,CA-2016-156685,07-08-2016,07-10-2016,Second Class,SC-20230,Arlington,Texas,TEC-PH-10004345,technologies,Phones,Cisco SPA 502G IP Phone,863.64,9,0.2,107.955
1924,CA-2016-156685,07-08-2016,07-10-2016,Second Class,SC-20230,Arlington,Texas,OFF-AR-10000588,OfficeSupply,Art,Newell 345,47.616,3,0.2,3.57
1925,CA-2017-126865,12-05-2017,12-07-2017,Second Class,NP-18325,San Diego,California,OFF-PA-10003039,OfficeSupply,Paper,Xerox 1960,92.94,3,0,41.823
1926,CA-2017-102834,03-09-2017,03/13/2017,Standard Class,LW-16990,San Francisco,California,TEC-AC-10001908,technologies,Accessories,Logitech Wireless Headset h800,199.98,2,0,69.993
1927,US-2016-139710,06-09-2016,06/15/2016,Standard Class,GM-14680,Los Angeles,California,TEC-PH-10001198,Tech,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,19.9665
1928,CA-2017-121538,11/28/2017,12-01-2017,First Class,RH-19495,Denver,Colorado,OFF-PA-10004071,OfficeSupply,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
1929,US-2017-101539,03/16/2017,03/18/2017,Second Class,VM-21685,Seattle,Washington,OFF-PA-10001972,OfficeSupply,Paper,Xerox 214,6.48,1,0,3.1104
1930,US-2017-101539,03/16/2017,03/18/2017,Second Class,VM-21685,Seattle,Washington,OFF-ST-10004180,OfficeSupply,Storage,Safco Commercial Shelving,46.51,1,0,1.8604
1931,US-2017-101539,03/16/2017,03/18/2017,Second Class,VM-21685,Seattle,Washington,TEC-PH-10004165,technologies,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982
1932,CA-2016-152121,11/27/2016,11/29/2016,Second Class,CC-12670,Scottsdale,Arizona,TEC-PH-10002483,Tech,Phones,Motorola Moto X,271.992,1,0.2,23.7993
1933,CA-2017-161200,08-06-2017,08-10-2017,Second Class,SV-20365,Lafayette,Louisiana,FUR-BO-10000468,Furni,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0,
1934,CA-2017-161200,08-06-2017,08-10-2017,Second Class,SV-20365,Lafayette,Louisiana,FUR-FU-10001706,Furni,Furnishings,Longer-Life Soft White Bulbs,15.4,5,0,7.392
1935,CA-2017-101245,11/27/2017,12-03-2017,Standard Class,LW-16990,San Francisco,California,OFF-PA-10003129,OfficeSupply,Paper,Tops White Computer Printout Paper,244.55,5,0,114.94
1936,CA-2017-101245,11/27/2017,12-03-2017,Standard Class,LW-16990,San Francisco,California,TEC-AC-10001284,technologies,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8,0,59.8176
1937,CA-2015-141768,05/25/2015,05/27/2015,Second Class,NP-18685,San Francisco,California,FUR-FU-10002268,Furni,Furnishings,Ultra Door Push Plate,14.73,3,0,4.8609
1938,CA-2016-112109,07-08-2016,07-12-2016,Standard Class,JE-15715,Broomfield,Colorado,OFF-BI-10002082,OfficeSupply,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.312
1939,CA-2016-112109,07-08-2016,07-12-2016,Standard Class,JE-15715,Broomfield,Colorado,OFF-ST-10001505,OfficeSupply,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-1.2558
1940,CA-2016-112109,07-08-2016,07-12-2016,Standard Class,JE-15715,Broomfield,Colorado,OFF-BI-10001634,OfficeSupply,Binders,Wilson Jones Active Use Binders,8.736,4,0.7,-6.1152
1941,CA-2016-112109,07-08-2016,07-12-2016,Standard Class,JE-15715,Broomfield,Colorado,FUR-CH-10004287,Furni,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,
1942,CA-2017-144064,08/29/2017,09-01-2017,First Class,CP-12085,Quincy,Illinois,OFF-LA-10004544,OfficeSupply,Labels,Avery 505,47.36,4,0.2,17.76
1943,CA-2017-144064,08/29/2017,09-01-2017,First Class,CP-12085,Quincy,Illinois,OFF-ST-10004507,OfficeSupply,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401
1944,CA-2017-144064,08/29/2017,09-01-2017,First Class,CP-12085,Quincy,Illinois,OFF-BI-10002012,OfficeSupply,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,,-5.18
1945,CA-2016-108581,06/20/2016,06/26/2016,Standard Class,EA-14035,Carrollton,Texas,TEC-AC-10001109,technologies,Accessories,Logitech Trackman Marble Mouse,95.968,4,0.2,26.3912
1946,CA-2016-108581,06/20/2016,06/26/2016,Standard Class,EA-14035,Carrollton,Texas,OFF-PA-10000809,OfficeSupply,Paper,Xerox 206,10.368,2,0.2,3.6288
1947,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,OFF-AR-10000658,OfficeSupply,Art,Newell 324,23.1,2,0,6.468
1948,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,FUR-FU-10001196,Furni,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0,
1949,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,FUR-TA-10001889,Furni,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-93.3262
1950,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,OFF-AP-10000358,OfficeSupply,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0,3.7642
1951,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,OFF-BI-10004970,OfficeSupply,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,8.9208
1952,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,TEC-PH-10003885,technologies,Phones,Cisco SPA508G,197.97,3,0,57.4113
1953,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,OFF-LA-10001641,OfficeSupply,Labels,Avery 518,18.9,6,0,9.072
1954,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,FUR-CH-10003379,Furni,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.735
1955,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,OFF-AR-10004582,OfficeSupply,Art,BIC Brite Liner Grip Highlighters,4.92,3,0,2.214
1956,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,TEC-AC-10002842,Tech,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
1957,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,TEC-AC-10000109,Tech,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.3128
1958,CA-2017-157987,09-02-2017,09-06-2017,Standard Class,AC-10615,New York City,New York,OFF-PA-10003893,OfficeSupply,Paper,Xerox 1962,17.12,4,0,7.7
1959,CA-2017-110905,09-10-2017,09/15/2017,Second Class,RW-19690,Springfield,Missouri,OFF-BI-10003669,OfficeSupply,Binders,3M Organizer Strips,16.2,3,0,7.776
1960,CA-2017-110905,09-10-2017,09/15/2017,Second Class,RW-19690,Springfield,Missouri,OFF-AP-10004785,OfficeSupply,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0,14.62
1961,CA-2017-110905,09-10-2017,09/15/2017,Second Class,RW-19690,Springfield,Missouri,TEC-AC-10003023,technologies,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,53.433
1962,CA-2017-110905,09-10-2017,09/15/2017,Second Class,RW-19690,Springfield,Missouri,TEC-AC-10002217,Tech,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.768
1963,CA-2017-110905,09-10-2017,09/15/2017,Second Class,RW-19690,Springfield,Missouri,OFF-BI-10002954,OfficeSupply,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0,6.5808
1964,CA-2017-110905,09-10-2017,09/15/2017,Second Class,RW-19690,Springfield,Missouri,OFF-PA-10002586,OfficeSupply,Paper,Xerox 1970,24.9,5,0,11.703
1965,CA-2017-110905,09-10-2017,09/15/2017,Second Class,RW-19690,Springfield,Missouri,OFF-ST-10000025,OfficeSupply,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,17.1774
1966,CA-2017-110905,09-10-2017,09/15/2017,Second Class,RW-19690,Springfield,Missouri,OFF-AP-10003281,OfficeSupply,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0,7.25
1967,CA-2017-165841,12/21/2017,12/28/2017,Standard Class,DB-13210,Paterson,New Jersey,TEC-PH-10002103,technologies,Phones,Jabra SPEAK 410,281.97,3,0,78.9516
1968,CA-2017-165841,12/21/2017,12/28/2017,Standard Class,DB-13210,Paterson,New Jersey,OFF-SU-10000898,OfficeSupply,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,,20.16
1969,CA-2017-165841,12/21/2017,12/28/2017,Standard Class,DB-13210,Paterson,New Jersey,OFF-PA-10001144,OfficeSupply,Paper,Xerox 1913,166.44,3,0,79.8912
1970,CA-2017-117485,09/23/2017,09/29/2017,Standard Class,BD-11320,Tulsa,Oklahoma,TEC-AC-10004659,technologies,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,291.96,4,0,102.186
1971,CA-2017-140242,05-06-2017,05-11-2017,Standard Class,ML-17755,Chicago,Illinois,OFF-AR-10004752,OfficeSupply,Art,Blackstonian Pencils,6.408,3,0.2,0.6408
1972,CA-2017-140242,05-06-2017,05-11-2017,Standard Class,ML-17755,Chicago,Illinois,TEC-AC-10004659,Tech,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395
1973,CA-2014-148950,12/14/2014,12/19/2014,Standard Class,JD-16015,Chicago,Illinois,OFF-BI-10001249,OfficeSupply,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4,0.8,-8.6768
1974,CA-2014-148950,12/14/2014,12/19/2014,Standard Class,JD-16015,Chicago,Illinois,OFF-FA-10003059,OfficeSupply,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706
1975,CA-2014-148950,12/14/2014,12/19/2014,Standard Class,JD-16015,Chicago,Illinois,TEC-AC-10002718,technologies,Accessories,Belkin Standard 104 key USB Keyboard,35.016,3,0.2,-2.1885
1976,CA-2014-110408,10/18/2014,10/20/2014,Second Class,AS-10225,Montgomery,Alabama,OFF-ST-10001522,OfficeSupply,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,3,0,11.04
1977,CA-2014-110408,10/18/2014,10/20/2014,Second Class,AS-10225,Montgomery,Alabama,TEC-PH-10002352,technologies,Phones,Avaya IP Phone 1140E VoIP phone,1394.95,5,,362.687
1978,CA-2014-110408,10/18/2014,10/20/2014,Second Class,AS-10225,Montgomery,Alabama,FUR-CH-10003774,Furni,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,6,,
1979,CA-2015-109939,05-08-2015,05-12-2015,Standard Class,AA-10375,Salem,Oregon,OFF-AR-10000127,OfficeSupply,Art,Newell 321,0,2,0.2,0
1980,CA-2016-112669,04/14/2016,04/14/2016,Same Day,KT-16465,Glendale,Arizona,FUR-CH-10004086,Furni,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,933.536,4,0.2,105.0228
1981,CA-2016-112669,04/14/2016,04/14/2016,Same Day,KT-16465,Glendale,Arizona,OFF-ST-10001228,OfficeSupply,Storage,"Fellowes Personal Hanging Folder Files, Navy",42.976,4,0.2,4.2976
1982,CA-2015-119592,12/14/2015,12/16/2015,Second Class,MM-18280,Columbus,Georgia,OFF-BI-10004187,OfficeSupply,Binders,3-ring staple pack,3.76,2,0,1.8048
1983,CA-2014-122749,12-03-2014,12-09-2014,Standard Class,NG-18430,Oklahoma City,Oklahoma,TEC-PH-10003811,Tech,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,0,134.3888
1984,CA-2014-164721,11/25/2014,11/27/2014,Second Class,LW-16825,Brentwood,California,OFF-AP-10000240,OfficeSupply,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,320.88,6,0,93.0552
1985,CA-2014-164721,11/25/2014,11/27/2014,Second Class,LW-16825,Brentwood,California,FUR-FU-10001940,Furni,Furnishings,Staple-based wall hangings,23.88,3,,10.5072
1986,CA-2014-164721,11/25/2014,11/27/2014,Second Class,LW-16825,Brentwood,California,OFF-PA-10000575,OfficeSupply,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",26.76,4,,12.3096
1987,CA-2016-147417,07/25/2016,07/27/2016,First Class,CB-12415,Columbus,Ohio,TEC-CO-10001449,technologies,Copiers,Hewlett Packard LaserJet 3310 Copier,1439.976,4,0.4,191.9968
1988,CA-2015-127509,11-09-2015,11/13/2015,Standard Class,AS-10090,Springfield,Missouri,OFF-BI-10002393,OfficeSupply,Binders,Binder Posts,17.22,3,0,7.9212
1989,CA-2015-127509,11-09-2015,11/13/2015,Standard Class,AS-10090,Springfield,Missouri,FUR-TA-10002855,Furni,Tables,Bevis Round Conference Table Top & Single Column Base,1024.38,7,0,215.1198
1990,CA-2015-127509,11-09-2015,11/13/2015,Standard Class,AS-10090,Springfield,Missouri,OFF-EN-10000781,OfficeSupply,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",26.22,3,0,12.3234
