order_id,order_date,ship_date,ship_mode,customer_id,state,product_id,category,sub_category,sales,quantity,discount,profit
CA-2017-144638,2017-03-10,2017-03-14,Standard Class,MH-18115,Pennsylvania,TEC-PH-10000149,Technology,Phones,35.91,3,0.4,-8.379
US-2016-168620,2016-12-24,2016-12-28,Second Class,RB-19795,North Carolina,TEC-AC-10004469,Technology,Accessories,255.68,8,0.2,76.7
CA-2016-471949,2017-10-06,2017-10-12,Standard Class,JF-15490,North Carolina,TEC-AC-10000682,Technology,Accessories,1212.6462,13,0.2,-222.7812
US-2015-814088,2014-10-06,2014-10-10,Standard Class,KD-16345,New York,TEC-AC-10002335,Technology,Accessories,359.9353,2,0.7,-295.3176
US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,Pennsylvania,OFF-BI-10002432,Office Supply,Binders,3.036,2,0.7,-2.33
CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Indiana,FUR-FU-10001706,Furniture,Furnishings,6.16,2,0,2.9568
US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,Pennsylvania,OFF-BI-10000069,Office Supply,Binders,4.503,1,0.7,-3.6024
US-2017-118087,2017-09-09,2017-09-13,Standard Class,SP-20620,Pennsylvania,OFF-AR-10003602,Office Supply,Art,4.672,1,0.2,1.5768
CA-2014-110184,2014-07-12,2014-07-16,Standard Class,BF-11170,California,OFF-ST-10000107,Office Supply,Storage,249.75,9,0,44.955
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,New York,OFF-BI-10004656,Office Supply,Binders,1.728,1,0.2,0.6048
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,New York,OFF-PA-10001685,Office Supply,Paper,40.56,4,0,19.8744
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,New York,OFF-ST-10001418,Office Supply,Storage,182.94,3,0,3.6588
CA-2016-126004,2016-12-04,2016-12-05,First Class,BM-11140,New York,OFF-ST-10000676,Office Supply,Storage,193.86,2,0,11.63
CA-2017-110380,2017-09-02,2017-09-07,Standard Class,PF-19225,California,OFF-AR-10000422,Office Supply,Art,6.57,3,0,1.77
CA-2017-100013,2017-11-06,2017-11-11,Standard Class,ZC-21910,California,OFF-EN-10001219,Office Supply,Envelopes,15.28,2,0,7.4872
CA-2016-119186,2016-05-26,2016-05-26,Same Day,MS-17710,Texas,TEC-AC-10000580,Technology,Accessories,63.992,1,0.2,-7.1991
CA-2016-160815,2016-09-05,2016-09-06,First Class,TR-21325,Iowa,TEC-PH-10003505,Technology,Phones,278.4,3,0,
US-2017-126179,2017-07-03,2017-07-07,Standard Class,CS-12460,Georgia,TEC-PH-10001557,Technology,Phones,287.97,3,0,77.7519
CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,Washington,FUR-CH-10003061,Furniture,Chairs,215.976,3,0.2,-2.6997
CA-2017-147550,2017-12-04,2017-12-05,First Class,KE-16420,Pennsylvania,FUR-FU-10001918,Furniture,Furnishings,11.352,3,0.2,2.6961
CA-2016-108105,2016-02-16,2016-02-23,Standard Class,GW-14605,Kentucky,FUR-FU-10003773,Furniture,Furnishings,318.08,4,0,34.9888
CA-2016-143406,2016-09-26,2016-09-30,Standard Class,LR-17035,Texas,FUR-CH-10000513,Furniture,Chairs,454.965,5,0.3,-136.4895
CA-2016-101966,2016-07-14,2016-07-16,Second Class,BM-11785,Texas,TEC-PH-10003437,Technology,Phones,419.944,7,0.2,52.493
CA-2016-155992,2016-10-01,2016-10-02,First Class,CC-12220,Indiana,TEC-PH-10000215,Technology,Phones,69.9,2,0,18.873
CA-2014-163293,2014-09-08,2014-09-11,First Class,KC-16255,Georgia,TEC-AC-10004209,Technology,Accessories,32.97,3,0,12.8583
CA-2014-163293,2014-09-08,2014-09-11,First Class,KC-16255,Georgia,TEC-AC-10000023,Technology,Accessories,83.88,4,0,30.1968
CA-2016-134425,2016-12-08,2016-12-12,Second Class,QJ-19255,Minnesota,TEC-PH-10003555,Technology,Phones,114.95,5,0,2.299
CA-2016-828817,2017-10-29,2017-10-31,First Class,TB-21280,Alabama,TEC-PH-10000038,Technology,Phones,0.01,1,0.2,
CA-2015-619402,2014-01-10,2014-01-16,Same Day,LA-16780,California,TEC-CO-10004202,Technology,Copiers,774.7901,2,0.5,-434.6912
US-2016-144393,2016-10-28,2016-11-04,Standard Class,SM-20950,North Carolina,OFF-BI-10004236,Office Supply,Binders,17.616,4,0.7,-14.0928
CA-2017-105053,2017-07-07,2017-07-09,Second Class,CS-12355,New York,OFF-BI-10001634,Office Supply,Binders,17.472,3,0.2,6.33
US-2014-167738,2014-12-24,2014-12-29,Standard Class,JC-16105,California,OFF-ST-10003306,Office Supply,Storage,142.86,1,0,41.4294
CA-2017-100426,2017-06-04,2017-06-08,Standard Class,DC-12850,Alabama,OFF-PA-10002870,Office Supply,Paper,12.48,2,0,5.616
US-2015-105676,2015-12-01,2015-12-02,Same Day,NM-18520,Texas,FUR-FU-10004270,Furniture,Furnishings,6.688,4,0,-4.0128
CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,Wisconsin,FUR-CH-10002335,Furniture,Chairs,680.01,3,0,176.8026
US-2016-103646,2016-04-21,2016-04-26,Standard Class,SP-20545,Illinois,OFF-ST-10000563,Office Supply,Storage,102.336,4,0.2,-12.792
US-2016-103646,2016-04-21,2016-04-26,Standard Class,SP-20545,Illinois,OFF-AP-10004487,Office Supply,Appliances,48.792,3,0.8,-126.8592
US-2016-103646,2016-04-21,2016-04-26,Standard Class,SP-20545,Illinois,OFF-BI-10002854,Office Supply,Binders,44.848,8,0.8,-67.272
CA-2014-151708,2014-08-08,2014-08-14,Standard Class,MB-17305,Arizona,FUR-FU-10001602,Furniture,Furnishings,121.376,4,0.2,
CA-2017-139199,2017-12-09,2017-12-13,Standard Class,DK-12835,Michigan,FUR-CH-10000847,Furniture,Chairs,872.94,3,0,226.96
CA-2015-140410,2015-11-03,2015-11-07,Standard Class,CM-12655,California,FUR-FU-10003347,Furniture,Furnishings,42.6,3,0,16.614
CA-2015-162950,2015-06-28,2015-07-03,Second Class,DW-13585,Ohio,FUR-BO-10001918,Furniture,Bookcases,482.94,6,0.5,-376.6932
CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Texas,FUR-FU-10000193,Furniture,Furnishings,64.96,5,0.6,-84.448
CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Pennsylvania,FUR-FU-10002759,Furniture,Furnishings,31.968,2,0.2,6.3936
CA-2017-153045,2017-01-19,2017-01-24,Second Class,NS-18505,Pennsylvania,FUR-CH-10000309,Furniture,Chairs,887.271,3,0.3,-63.3765
CA-2016-128916,2016-08-18,2016-08-20,Second Class,MA-17560,Texas,FUR-FU-10000320,Furniture,Furnishings,5.344,4,0.6,-2.1376
CA-2016-130911,2016-03-24,2016-03-26,Second Class,DC-12850,Ohio,FUR-BO-10004357,Furniture,Bookcases,301.47,3,0.5,-241.176
CA-2017-100055,2017-05-28,2017-06-01,Standard Class,MD-17860,Maryland,FUR-FU-10001473,Furniture,Furnishings,27.46,2,0,9.8856
CA-2017-128944,2017-06-19,2017-06-21,Second Class,KH-16330,Ohio,FUR-FU-10004909,Furniture,Furnishings,0,3,0.2,0
CA-2016-132990,2016-08-01,2016-08-03,Second Class,KM-16660,Pennsylvania,FUR-FU-10004864,Furniture,Furnishings,19.312,2,0.2,3.1382
CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,Wisconsin,FUR-BO-10003450,Furniture,Bookcases,405.86,7,0,32.4688
CA-2017-166436,2017-11-24,2017-11-28,Standard Class,TS-21370,New York,FUR-CH-10000785,Furniture,Chairs,977.292,6,0.1,173.7408
CA-2017-139661,2017-10-30,2017-11-03,Standard Class,JW-15220,Washington,FUR-FU-10002885,Furniture,Furnishings,9.64,2,0,
CA-2016-100468,2016-11-24,2016-12-01,Standard Class,AT-10435,California,FUR-FU-10000010,Furniture,Furnishings,9.94,2,0,3.0814
CA-2015-153388,2015-08-01,2015-08-07,Standard Class,PC-19000,California,FUR-TA-10003715,Furniture,Tables,1004.976,6,0.2,-175.8708
CA-2017-103611,2017-09-12,2017-09-15,First Class,JM-15535,California,FUR-FU-10004270,Furniture,Furnishings,8.36,2,0,3.0096
CA-2017-162978,2017-05-04,2017-05-09,Standard Class,LW-16990,California,TEC-PH-10003092,Technology,Phones,183.96,5,0,20.6955
CA-2016-159009,2016-09-23,2016-09-27,Standard Class,DP-13105,Washington,FUR-CH-10003396,Furniture,Chairs,184.752,3,0,-20.78
US-2017-160759,2017-12-11,2017-12-17,Standard Class,AI-10855,Pennsylvania,FUR-CH-10002961,Furniture,Chairs,63.686,1,0.3,-9.098
CA-2017-148446,2017-12-10,2017-12-14,Second Class,MC-17845,Nevada,FUR-TA-10004256,Furniture,Tables,1669.6,4,0,116.872
CA-2015-144806,2015-12-06,2015-12-11,Standard Class,GH-14425,Arizona,FUR-FU-10002253,Furniture,Furnishings,206.112,6,0.2,48.9516
CA-2016-122392,2016-07-22,2016-07-27,Standard Class,CJ-12010,Pennsylvania,FUR-FU-10002456,Furniture,Furnishings,11.648,2,0.2,3.3488
CA-2017-100524,2017-03-31,2017-04-02,Second Class,CM-12115,New York,TEC-PH-10002549,Technology,Phones,677.58,3,0,176.1708
CA-2017-157651,2017-12-10,2017-12-14,Standard Class,HA-14920,Pennsylvania,TEC-AC-10003116,Technology,Accessories,14.2,1,0.2,3.3725
US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,California,FUR-FU-10000448,Furniture,Furnishings,31.96,2,0,1.598
CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,California,FUR-FU-10004848,Furniture,Furnishings,51.75,1,0,15.525
CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,California,FUR-CH-10002317,Furniture,Chairs,207.184,1,0.2,25.898
US-2015-115343,2015-09-22,2015-09-25,First Class,FO-14305,Pennsylvania,TEC-AC-10003832,Technology,Accessories,617.976,3,0.2,-7.7247
CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,California,TEC-AC-10002335,Technology,Accessories,0,6,0,0
US-2017-114356,2017-08-20,2017-08-26,Standard Class,TT-21460,North Carolina,TEC-PH-10003171,Technology,Phones,35.96,1,0.2,3.596
CA-2014-120411,2014-09-20,2014-09-23,First Class,SB-20185,Illinois,TEC-PH-10002185,Technology,Phones,11.12,2,0.2,3.475
CA-2016-158260,2016-11-04,2016-11-08,Standard Class,CC-12475,California,TEC-MA-10003176,Technology,Machines,686.4,2,0.2,77.22
CA-2016-135594,2016-06-30,2016-07-03,Second Class,AH-10120,Illinois,TEC-AC-10003038,Technology,Accessories,50.12,7,0.2,-0.6265
CA-2016-147256,2016-10-17,2016-10-21,Second Class,FC-14245,Missouri,TEC-PH-10003072,Technology,Phones,449.97,3,0,220.4853
CA-2017-135909,2017-10-13,2017-10-20,Standard Class,JW-15220,California,TEC-PH-10003187,Technology,Phones,31.984,2,0.2,-7.996
US-2014-105137,2014-10-10,2014-10-10,Same Day,RB-19435,Ohio,TEC-MA-10002694,Technology,Machines,101.994,2,0.7,-71.3958
CA-2017-126928,2017-09-17,2017-09-23,Standard Class,GZ-14470,New Jersey,TEC-MA-10004626,Technology,Machines,480,4,0,225.6
US-2015-107944,2015-03-23,2015-03-25,First Class,AM-10360,California,TEC-AC-10000736,Technology,Accessories,239.97,3,0,86.3892
US-2017-115252,2017-10-20,2017-10-25,Standard Class,MY-18295,North Carolina,TEC-PH-10004071,Technology,Phones,15.984,2,0.2,1.3986
CA-2016-167241,2016-08-15,2016-08-22,Standard Class,BD-11320,California,TEC-PH-10004614,Technology,Phones,165.6,3,0.2,10.35
CA-2015-163237,2015-08-07,2015-08-09,Second Class,EM-14095,Virginia,TEC-PH-10003601,Technology,Phones,494.97,3,0,148.491
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Oklahoma,OFF-LA-10004559,Office Supply,Labels,20.16,7,0,9.8784
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Oklahoma,OFF-LA-10003223,Office Supply,Labels,29.46,6,0,14.44
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Oklahoma,OFF-AP-10002651,Office Supply,Appliances,868.59,3,0,251.8911
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Oklahoma,OFF-PA-10003177,Office Supply,Paper,12.96,2,0,6.2208
CA-2016-124352,2016-10-15,2016-10-21,Standard Class,CD-12790,Oklahoma,OFF-BI-10000977,Office Supply,Binders,121.6,4,0,55.936
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Texas,OFF-AR-10004078,Office Supply,Art,42.048,9,0.2,5.256
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Texas,OFF-BI-10004965,Office Supply,Binders,6.9,3,0.8,-12.075
CA-2014-160773,2014-07-01,2014-07-05,Standard Class,LW-16825,Florida,TEC-PH-10004586,Technology,Phones,575.92,2,0.2,71.99
CA-2017-127705,2017-06-02,2017-06-06,Standard Class,AB-10255,Ohio,TEC-PH-10000347,Technology,Phones,2.97,1,0.4,-0.6435
CA-2017-113481,2017-01-02,2017-01-04,First Class,AS-10045,North Carolina,TEC-MA-10002178,Technology,Machines,695.7,2,0.5,-27.828
CA-2015-559044,2016-10-20,2016-10-26,Standard Class,SW-20275,Arizona,TEC-PH-10000895,Technology,Phones,0.01,9,0.3,0.0002
US-2014-983357,2015-10-31,2015-11-03,Second Class,MN-17935,Oregon,TEC-PH-10002483,Technology,Phones,1434.1362,6,0.7,-545.9107
US-2014-688786,2014-10-15,2014-10-15,Second Class,CM-12715,Illinois,TEC-MA-10001972,Technology,Machines,253.254,13,0.2,103.779
US-2017-102890,2017-06-30,2017-06-30,Same Day,SG-20470,New York,FUR-TA-10000577,Furniture,Tables,1044.63,5,0,-295.9785
CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,Massachusetts,OFF-LA-10001404,Office Supply,Labels,3.69,1,0,1.7343
CA-2016-141082,2016-12-09,2016-12-13,Standard Class,FM-14380,Massachusetts,OFF-LA-10001474,Office Supply,Labels,122.12,4,0,56.1752
CA-2016-145919,2016-12-18,2016-12-23,Standard Class,HG-14965,California,OFF-PA-10003072,Office Supply,Paper,38.88,6,0,18.6624
CA-2016-145919,2016-12-18,2016-12-23,Standard Class,HG-14965,California,OFF-SU-10003505,Office Supply,Supplies,579.3,5,0,28.965
CA-2014-160773,2014-07-01,2014-07-05,Standard Class,LW-16825,Florida,OFF-BI-10000546,Office Supply,Binders,5.184,6,0.7,-3.6288
CA-2017-167703,2017-02-03,2017-02-08,Standard Class,MC-17575,Ohio,OFF-BI-10002071,Office Supply,Binders,5.229,3,0.7,-4.1832
CA-2017-124086,2017-02-10,2017-02-14,Standard Class,MP-18175,California,FUR-BO-10004015,Furniture,Bookcases,203.983,2,0.15,16.7986
CA-2017-121888,2017-09-15,2017-09-17,Second Class,CL-11890,Massachusetts,FUR-BO-10002545,Furniture,Bookcases,782.94,3,0,203.5644
CA-2014-166884,2014-03-11,2014-03-16,Second Class,CK-12205,Ohio,FUR-FU-10003981,Furniture,Furnishings,8.32,5,0.2,2.288
CA-2015-112116,2015-03-16,2015-03-18,Second Class,JE-15475,Washington,FUR-TA-10001039,Furniture,Tables,171.96,2,0,44.7096
US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,California,FUR-CH-10000863,Furniture,Chairs,603.92,5,0.2,-67.941
US-2014-157385,2014-11-23,2014-11-25,First Class,SC-20095,California,FUR-CH-10000595,Furniture,Chairs,381.44,2,0.2,
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Texas,OFF-BI-10004209,Office Supply,Binders,9.648,6,0.8,-16.884
CA-2015-124541,2015-04-06,2015-04-10,Standard Class,TT-21220,Texas,OFF-PA-10001526,Office Supply,Paper,7.968,2,0.2,2.8884
CA-2014-103310,2014-05-10,2014-05-15,Standard Class,GM-14680,California,FUR-CH-10002320,Furniture,Chairs,256.784,1,0.2,32.098
CA-2016-152688,2016-10-17,2016-10-20,First Class,NR-18550,New Jersey,FUR-BO-10001337,Furniture,Bookcases,120.98,1,0,12.1
CA-2014-144071,2014-12-08,2014-12-15,Standard Class,DJ-13420,California,FUR-FU-10000397,Furniture,Furnishings,39.88,2,0,
US-2016-126431,2016-07-01,2016-07-01,Same Day,SU-20665,New York,TEC-AC-10001635,Technology,Accessories,30.84,3,0,6.168
CA-2016-139934,2016-12-18,2016-12-20,First Class,AY-10555,California,TEC-PH-10001552,Technology,Phones,66.976,7,0.2,6.6976
CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Tennessee,TEC-AC-10000303,Technology,Accessories,95.976,3,0.2,15.5961
CA-2014-132983,2014-04-28,2014-05-03,Standard Class,DS-13180,New York,TEC-AC-10000736,Technology,Accessories,159.98,2,0,57.5928
US-2015-168704,2015-04-13,2015-04-17,Standard Class,FP-14320,Texas,TEC-PH-10001061,Technology,Phones,239.976,3,0,17.9982
CA-2016-168032,2016-01-30,2016-02-03,Standard Class,DF-13135,Illinois,TEC-PH-10004241,Technology,Phones,1439.968,4,0.2,143.9968
CA-2014-101602,2014-12-15,2014-12-18,First Class,MC-18100,Texas,FUR-CH-10004675,Furniture,Chairs,763.28,5,0.3,-21.808
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,New York,FUR-TA-10002607,Furniture,Tables,382.806,9,0.4,-153.1224
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,New York,FUR-FU-10002157,Furniture,Furnishings,47.04,3,0,18.3456
CA-2015-131338,2015-08-09,2015-08-12,First Class,NP-18325,New York,FUR-FU-10001706,Furniture,Furnishings,6.16,2,0,2.96
CA-2015-118423,2015-03-24,2015-03-27,First Class,DP-13390,Illinois,FUR-BO-10000362,Furniture,Bookcases,359.058,3,0.3,-35.9058
CA-2017-149181,2017-05-08,2017-05-12,Standard Class,MD-17350,Ohio,FUR-CH-10004540,Furniture,Chairs,47.992,2,0.3,-2.0568
CA-2017-132234,2017-10-16,2017-10-18,First Class,MY-17380,New York,FUR-FU-10001290,Furniture,Furnishings,547.3,13,0,175.136
CA-2017-158876,2017-11-19,2017-11-21,Second Class,AB-10150,Texas,FUR-FU-10001967,Furniture,Furnishings,15.992,2,0.6,-13.993
CA-2016-164672,2016-05-08,2016-05-13,Second Class,GB-14530,Delaware,FUR-FU-10001488,Furniture,Furnishings,211.96,2,0,42.392
CA-2014-115812,2014-06-09,2014-06-14,Standard Class,BH-11710,California,FUR-FU-10001487,Furniture,Furnishings,48.86,7,0,
CA-2014-156349,2014-05-26,2014-05-30,Standard Class,ML-17395,California,FUR-BO-10000362,Furniture,Bookcases,290.666,2,0.15,27.3568
CA-2017-108560,2017-07-08,2017-07-15,Standard Class,JC-15385,Washington,FUR-FU-10002937,Furniture,Furnishings,198.46,2,0,99.23
US-2016-108504,2016-02-05,2016-02-05,Same Day,PP-18955,Georgia,TEC-PH-10000215,Technology,Phones,104.85,3,0,28.3095
CA-2016-124485,2016-11-24,2016-11-26,First Class,NC-18340,New York,TEC-AC-10002323,Technology,Accessories,88.4,4,0,11.49
CA-2017-125199,2017-10-19,2017-10-25,Standard Class,HM-14860,Pennsylvania,TEC-PH-10001336,Technology,Phones,309.576,4,0.4,-56.7556
US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Arizona,TEC-MA-10003183,Technology,Machines,95.994,2,0.7,-63.996
US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Arizona,TEC-AC-10001314,Technology,Accessories,239.952,6,0.2,-35.9928
US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Arizona,TEC-PH-10002563,Technology,Phones,201.584,2,0.2,15.1188
CA-2017-136672,2017-03-07,2017-03-12,Standard Class,MG-17890,Maryland,TEC-AC-10004510,Technology,Accessories,49.08,3,0,4.908
CA-2017-150910,2017-12-22,2017-12-28,Standard Class,JL-15130,Tennessee,TEC-AC-10001013,Technology,Accessories,46.864,2,0,7.6154
CA-2015-134117,2015-12-17,2015-12-19,Second Class,PG-18895,California,TEC-PH-10004908,Technology,Phones,135.984,2,0.2,16.998
CA-2016-159023,2016-11-03,2016-11-05,First Class,NW-18400,Oregon,TEC-MA-10003337,Technology,Machines,179.991,3,0.7,-251.99
US-2015-145436,2015-02-28,2015-03-04,Standard Class,VD-21670,Tennessee,FUR-CH-10004477,Furniture,Chairs,389.696,8,0.2,43.84
CA-2017-102610,2017-11-04,2017-11-08,Standard Class,CA-12265,Tennessee,TEC-PH-10000127,Technology,Phones,143.928,9,0.2,-32.3838
CA-2016-145709,2016-10-04,2016-10-08,Standard Class,AH-10690,Florida,TEC-PH-10003095,Technology,Phones,52.68,3,0.2,19.75
CA-2017-143252,2017-12-18,2017-12-24,Standard Class,HE-14800,Wisconsin,TEC-AC-10002331,Technology,Accessories,29.34,3,0,10.8558
CA-2017-130036,2017-08-27,2017-08-27,Same Day,BP-11185,Pennsylvania,TEC-AC-10001908,Technology,Accessories,1119.888,14,0.2,209.979
CA-2014-108707,2014-10-24,2014-10-29,Standard Class,DB-12910,Florida,OFF-PA-10000788,Office Supply,Paper,10.368,2,0.2,3.6288
CA-2014-111500,2014-08-17,2014-08-21,Standard Class,DJ-13510,Arkansas,OFF-PA-10000595,Office Supply,Paper,114.2,5,0,52.532
CA-2014-111500,2014-08-17,2014-08-21,Standard Class,DJ-13510,Arkansas,OFF-BI-10000829,Office Supply,Binders,17.96,4,0,
CA-2014-126361,2014-08-04,2014-08-09,Second Class,VD-21670,Utah,TEC-PH-10002310,Technology,Phones,399.96,5,0.2,35
US-2016-108504,2016-02-05,2016-02-05,Same Day,PP-18955,Georgia,TEC-PH-10003645,Technology,Phones,484.83,3,0,126.0558
CA-2016-159212,2016-11-01,2016-11-05,Standard Class,KM-16375,Virginia,TEC-PH-10003988,Technology,Phones,21.8,2,0,
US-2014-118486,2014-04-06,2014-04-08,First Class,SD-20485,Pennsylvania,TEC-AC-10004659,Technology,Accessories,116.784,2,0.2,21.897
CA-2014-463919,2016-09-29,2016-10-03,Second Class,NG-18355,Virginia,TEC-PH-10002415,Technology,Phones,238.5418,2,0,7.2031
CA-2017-125199,2017-10-19,2017-10-25,Standard Class,HM-14860,Pennsylvania,OFF-PA-10004041,Office Supply,Paper,23.68,4,0.2,7.4
US-2017-155425,2017-11-10,2017-11-11,First Class,AB-10600,Arizona,OFF-BI-10001036,Office Supply,Binders,38.388,14,0.7,-25.592
CA-2015-115742,2015-04-18,2015-04-22,Standard Class,DP-13000,Indiana,FUR-CH-10003061,Furniture,Chairs,89.99,1,0,
US-2015-103471,2015-12-24,2015-12-28,Standard Class,JR-15670,Colorado,OFF-AR-10003405,Office Supply,Art,14.04,3,0.2,1.5795
US-2014-157021,2014-04-01,2014-04-06,Second Class,KM-16720,California,OFF-LA-10002312,Office Supply,Labels,29.6,2,0,14.8
CA-2014-126361,2014-08-04,2014-08-09,Second Class,VD-21670,Utah,OFF-AP-10003590,Office Supply,Appliances,1089.75,3,0,305.13
US-2017-117723,2017-08-15,2017-08-18,Second Class,DL-13495,Pennsylvania,OFF-ST-10004459,Office Supply,Storage,1801.632,6,0,-337.806
US-2014-157021,2014-04-01,2014-04-06,Second Class,KM-16720,California,OFF-BI-10000042,Office Supply,Binders,17.088,4,0.2,5.5536
CA-2014-126361,2014-08-04,2014-08-09,Second Class,VD-21670,Utah,OFF-PA-10000806,Office Supply,Paper,447.84,8,0,219.4416
CA-2014-126361,2014-08-04,2014-08-09,Second Class,VD-21670,Utah,OFF-AR-10000896,Office Supply,Art,16.4,5,0,
CA-2014-126361,2014-08-04,2014-08-09,Second Class,VD-21670,Utah,OFF-ST-10002289,Office Supply,Storage,158.9,5,0,7.945
CA-2014-126361,2014-08-04,2014-08-09,Second Class,VD-21670,Utah,OFF-BI-10002852,Office Supply,Binders,13.184,1,0.2,4.7792
US-2016-108504,2016-02-05,2016-02-05,Same Day,PP-18955,Georgia,OFF-ST-10002344,Office Supply,Storage,80.98,1,0,1.6196
CA-2015-143119,2015-09-24,2015-09-30,Standard Class,MC-17275,Louisiana,FUR-CH-10001270,Furniture,Chairs,517.5,6,0,155.25
CA-2017-101049,2017-06-21,2017-06-25,Second Class,AS-10240,Ohio,FUR-FU-10004415,Furniture,Furnishings,17.92,5,0.2,2.464
CA-2014-111500,2014-08-17,2014-08-21,Standard Class,DJ-13510,Arkansas,OFF-FA-10002676,Office Supply,Fasteners,12.67,7,0,4.5612
CA-2014-164385,2014-09-26,2014-10-01,Second Class,NB-18580,Pennsylvania,OFF-AP-10002191,Office Supply,Appliances,143.952,3,0.2,14.3952
US-2016-114174,2016-09-08,2016-09-14,Standard Class,AP-10720,Massachusetts,OFF-LA-10000248,Office Supply,Labels,14.76,4,0,6.9372
CA-2017-108070,2017-04-16,2017-04-20,Standard Class,JE-15745,California,OFF-ST-10004804,Office Supply,Storage,205.92,4,0,2.06
